loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,mnli_matched_loss,mnli_matched_accuracy,mnli_matched_runtime,mnli_matched_samples_per_second,mnli_matched_steps_per_second,mnli_mismatched_loss,mnli_mismatched_accuracy,mnli_mismatched_runtime,mnli_mismatched_samples_per_second,mnli_mismatched_steps_per_second
0.8240504150390625,7.203640937805176,1.972892220773577e-05,0.04074315514993481,500,,,,,,,,,,,,,,,,,,,,
0.6652103271484375,7.2250823974609375,1.945730117340287e-05,0.08148631029986962,1000,,,,,,,,,,,,,,,,,,,,
0.5990796508789062,7.380050182342529,1.9185680139069973e-05,0.12222946544980444,1500,,,,,,,,,,,,,,,,,,,,
0.5800201416015625,6.883297920227051,1.891405910473707e-05,0.16297262059973924,2000,,,,,,,,,,,,,,,,,,,,
0.55492236328125,8.223471641540527,1.8642438070404173e-05,0.20371577574967406,2500,,,,,,,,,,,,,,,,,,,,
0.5435216064453126,5.45443058013916,1.8370817036071274e-05,0.24445893089960888,3000,,,,,,,,,,,,,,,,,,,,
0.528676513671875,8.585277557373047,1.8099196001738376e-05,0.28520208604954367,3500,,,,,,,,,,,,,,,,,,,,
0.5232276000976562,5.299286365509033,1.7827574967405478e-05,0.3259452411994785,4000,,,,,,,,,,,,,,,,,,,,
0.5077250671386718,11.11496353149414,1.755595393307258e-05,0.3666883963494133,4500,,,,,,,,,,,,,,,,,,,,
0.5142035522460937,7.463944911956787,1.728433289873968e-05,0.4074315514993481,5000,,,,,,,,,,,,,,,,,,,,
0.4873736267089844,3.141185760498047,1.701271186440678e-05,0.44817470664928294,5500,,,,,,,,,,,,,,,,,,,,
0.49913836669921874,7.982631683349609,1.674109083007388e-05,0.48891786179921776,6000,,,,,,,,,,,,,,,,,,,,
0.49689999389648437,5.756886959075928,1.6469469795740983e-05,0.5296610169491526,6500,,,,,,,,,,,,,,,,,,,,
0.482201904296875,4.583305358886719,1.6197848761408085e-05,0.5704041720990873,7000,,,,,,,,,,,,,,,,,,,,
0.48428628540039065,7.533045291900635,1.5926227727075186e-05,0.6111473272490222,7500,,,,,,,,,,,,,,,,,,,,
0.4770526123046875,6.923743724822998,1.5654606692742288e-05,0.651890482398957,8000,,,,,,,,,,,,,,,,,,,,
0.48366143798828126,5.324249744415283,1.538298565840939e-05,0.6926336375488917,8500,,,,,,,,,,,,,,,,,,,,
