loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,mnli_matched_loss,mnli_matched_accuracy,mnli_matched_runtime,mnli_matched_samples_per_second,mnli_matched_steps_per_second,mnli_mismatched_loss,mnli_mismatched_accuracy,mnli_mismatched_runtime,mnli_mismatched_samples_per_second,mnli_mismatched_steps_per_second
0.8220700073242188,6.145023345947266,1.972892220773577e-05,0.04074315514993481,500,,,,,,,,,,,,,,,,,,,,
0.658766845703125,9.007519721984863,1.945730117340287e-05,0.08148631029986962,1000,,,,,,,,,,,,,,,,,,,,
0.6022344970703125,9.340547561645508,1.9185680139069973e-05,0.12222946544980444,1500,,,,,,,,,,,,,,,,,,,,
0.5777230224609375,5.093887805938721,1.891405910473707e-05,0.16297262059973924,2000,,,,,,,,,,,,,,,,,,,,
0.5512288818359375,8.152264595031738,1.8642438070404173e-05,0.20371577574967406,2500,,,,,,,,,,,,,,,,,,,,
0.5388493041992187,6.210399627685547,1.8370817036071274e-05,0.24445893089960888,3000,,,,,,,,,,,,,,,,,,,,
0.53559619140625,6.617825984954834,1.8099196001738376e-05,0.28520208604954367,3500,,,,,,,,,,,,,,,,,,,,
0.5178953857421875,8.832645416259766,1.7827574967405478e-05,0.3259452411994785,4000,,,,,,,,,,,,,,,,,,,,
0.5131567993164062,5.191982746124268,1.755595393307258e-05,0.3666883963494133,4500,,,,,,,,,,,,,,,,,,,,
0.5123380126953125,6.7437238693237305,1.728433289873968e-05,0.4074315514993481,5000,,,,,,,,,,,,,,,,,,,,
0.49416317749023436,8.18297290802002,1.701271186440678e-05,0.44817470664928294,5500,,,,,,,,,,,,,,,,,,,,
0.4993585205078125,6.424970626831055,1.674109083007388e-05,0.48891786179921776,6000,,,,,,,,,,,,,,,,,,,,
0.484052978515625,4.870759010314941,1.6469469795740983e-05,0.5296610169491526,6500,,,,,,,,,,,,,,,,,,,,
0.4765214538574219,6.764120578765869,1.6197848761408085e-05,0.5704041720990873,7000,,,,,,,,,,,,,,,,,,,,
0.4841994018554687,8.945147514343262,1.5926227727075186e-05,0.6111473272490222,7500,,,,,,,,,,,,,,,,,,,,
0.4741903076171875,6.8201003074646,1.5654606692742288e-05,0.651890482398957,8000,,,,,,,,,,,,,,,,,,,,
0.4649912719726563,5.317699909210205,1.538298565840939e-05,0.6926336375488917,8500,,,,,,,,,,,,,,,,,,,,
0.4720325012207031,5.098169803619385,1.511136462407649e-05,0.7333767926988266,9000,,,,,,,,,,,,,,,,,,,,
0.46212823486328125,8.607987403869629,1.4839743589743592e-05,0.7741199478487614,9500,,,,,,,,,,,,,,,,,,,,
0.4597152099609375,8.147621154785156,1.4568122555410693e-05,0.8148631029986962,10000,,,,,,,,,,,,,,,,,,,,
0.4581956481933594,10.969956398010254,1.4296501521077792e-05,0.855606258148631,10500,,,,,,,,,,,,,,,,,,,,
0.4564267578125,5.503064155578613,1.4024880486744893e-05,0.8963494132985659,11000,,,,,,,,,,,,,,,,,,,,
0.464044677734375,5.706968307495117,1.3753259452411995e-05,0.9370925684485006,11500,,,,,,,,,,,,,,,,,,,,
0.44643875122070314,6.095149040222168,1.3481638418079097e-05,0.9778357235984355,12000,,,,,,,,,,,,,,,,,,,,
,,,1.0,12272,0.4299306571483612,0.8374936321956189,15.0029,654.206,20.463,,,,,,,,,,,,,,,
0.405520751953125,5.969282150268555,1.3210017383746199e-05,1.0185788787483703,12500,,,,,,,,,,,,,,,,,,,,
0.35141433715820314,7.5321879386901855,1.29383963494133e-05,1.0593220338983051,13000,,,,,,,,,,,,,,,,,,,,
0.33521286010742185,10.356953620910645,1.2666775315080402e-05,1.1000651890482398,13500,,,,,,,,,,,,,,,,,,,,
0.33995513916015624,6.379143238067627,1.23951542807475e-05,1.1408083441981747,14000,,,,,,,,,,,,,,,,,,,,
0.3375377502441406,8.236404418945312,1.2123533246414602e-05,1.1815514993481095,14500,,,,,,,,,,,,,,,,,,,,
0.3376411743164062,7.983635425567627,1.1851912212081704e-05,1.2222946544980444,15000,,,,,,,,,,,,,,,,,,,,
0.34228054809570313,6.469149112701416,1.1580291177748805e-05,1.263037809647979,15500,,,,,,,,,,,,,,,,,,,,
0.3362045593261719,5.258466720581055,1.1308670143415907e-05,1.303780964797914,16000,,,,,,,,,,,,,,,,,,,,
0.3356054382324219,3.97698974609375,1.1037049109083009e-05,1.3445241199478488,16500,,,,,,,,,,,,,,,,,,,,
0.3362743835449219,6.68449592590332,1.076542807475011e-05,1.3852672750977835,17000,,,,,,,,,,,,,,,,,,,,
0.32767236328125,5.605957508087158,1.049380704041721e-05,1.4260104302477183,17500,,,,,,,,,,,,,,,,,,,,
0.32808660888671876,14.93283462524414,1.022218600608431e-05,1.4667535853976532,18000,,,,,,,,,,,,,,,,,,,,
0.34565582275390627,9.892258644104004,9.950564971751412e-06,1.5074967405475879,18500,,,,,,,,,,,,,,,,,,,,
0.34476235961914065,12.130279541015625,9.678943937418514e-06,1.548239895697523,19000,,,,,,,,,,,,,,,,,,,,
0.3316628723144531,12.417098045349121,9.407322903085616e-06,1.5889830508474576,19500,,,,,,,,,,,,,,,,,,,,
0.3428794860839844,6.523455619812012,9.135701868752716e-06,1.6297262059973925,20000,,,,,,,,,,,,,,,,,,,,
0.3305216064453125,7.3322038650512695,8.864080834419818e-06,1.6704693611473274,20500,,,,,,,,,,,,,,,,,,,,
0.3411526184082031,9.012901306152344,8.59245980008692e-06,1.711212516297262,21000,,,,,,,,,,,,,,,,,,,,
0.33997824096679685,8.996527671813965,8.32083876575402e-06,1.7519556714471969,21500,,,,,,,,,,,,,,,,,,,,
0.3422295227050781,8.423481941223145,8.049217731421121e-06,1.7926988265971318,22000,,,,,,,,,,,,,,,,,,,,
0.33206887817382813,7.134326934814453,7.777596697088223e-06,1.8334419817470664,22500,,,,,,,,,,,,,,,,,,,,
0.32336782836914063,7.8258185386657715,7.5059756627553245e-06,1.8741851368970013,23000,,,,,,,,,,,,,,,,,,,,
0.34383053588867185,8.33099365234375,7.234354628422425e-06,1.9149282920469362,23500,,,,,,,,,,,,,,,,,,,,
0.32878646850585935,7.026975631713867,6.962733594089527e-06,1.9556714471968708,24000,,,,,,,,,,,,,,,,,,,,
0.33843240356445314,10.390064239501953,6.691112559756629e-06,1.996414602346806,24500,,,,,,,,,,,,,,,,,,,,
,,,2.0,24544,0.431301087141037,0.8422822210901681,14.9866,654.919,20.485,,,,,,,,,,,,,,,
0.24064366149902344,8.550414085388184,6.419491525423729e-06,2.0371577574967406,25000,,,,,,,,,,,,,,,,,,,,
0.23760116577148438,8.71613597869873,6.1478704910908306e-06,2.077900912646675,25500,,,,,,,,,,,,,,,,,,,,
0.24891998291015624,5.018728256225586,5.876249456757932e-06,2.1186440677966103,26000,,,,,,,,,,,,,,,,,,,,
0.23400985717773437,11.675309181213379,5.604628422425034e-06,2.159387222946545,26500,,,,,,,,,,,,,,,,,,,,
0.23080775451660157,6.81135892868042,5.333007388092134e-06,2.2001303780964796,27000,,,,,,,,,,,,,,,,,,,,
0.24215650939941405,5.636026859283447,5.061386353759236e-06,2.2408735332464147,27500,,,,,,,,,,,,,,,,,,,,
0.2250833282470703,5.135239601135254,4.789765319426337e-06,2.2816166883963493,28000,,,,,,,,,,,,,,,,,,,,
0.23251036071777345,11.325139045715332,4.518144285093438e-06,2.322359843546284,28500,,,,,,,,,,,,,,,,,,,,
0.23026519775390625,6.974863052368164,4.246523250760539e-06,2.363102998696219,29000,,,,,,,,,,,,,,,,,,,,
0.24294189453125,7.954738140106201,3.974902216427641e-06,2.4038461538461537,29500,,,,,,,,,,,,,,,,,,,,
0.2331038818359375,8.537522315979004,3.703281182094742e-06,2.444589308996089,30000,,,,,,,,,,,,,,,,,,,,
0.2281348419189453,5.350861549377441,3.4316601477618427e-06,2.4853324641460235,30500,,,,,,,,,,,,,,,,,,,,
0.22354803466796874,10.384942054748535,3.1600391134289444e-06,2.526075619295958,31000,,,,,,,,,,,,,,,,,,,,
0.23747866821289063,7.874268531799316,2.8884180790960453e-06,2.5668187744458932,31500,,,,,,,,,,,,,,,,,,,,
0.23446066284179687,10.840797424316406,2.616797044763147e-06,2.607561929595828,32000,,,,,,,,,,,,,,,,,,,,
0.21945492553710938,17.300636291503906,2.345176010430248e-06,2.648305084745763,32500,,,,,,,,,,,,,,,,,,,,
0.23366744995117186,6.916691780090332,2.073554976097349e-06,2.6890482398956976,33000,,,,,,,,,,,,,,,,,,,,
0.22698785400390625,8.829934120178223,1.8019339417644505e-06,2.7297913950456323,33500,,,,,,,,,,,,,,,,,,,,
0.22312594604492186,8.373040199279785,1.5303129074315518e-06,2.770534550195567,34000,,,,,,,,,,,,,,,,,,,,
0.2257994384765625,10.67780590057373,1.2586918730986528e-06,2.811277705345502,34500,,,,,,,,,,,,,,,,,,,,
0.22462916564941407,8.433748245239258,9.870708387657541e-07,2.8520208604954367,35000,,,,,,,,,,,,,,,,,,,,
0.23379283142089843,6.571591854095459,7.154498044328553e-07,2.8927640156453718,35500,,,,,,,,,,,,,,,,,,,,
0.23003721618652342,7.981162071228027,4.4382877009995657e-07,2.9335071707953064,36000,,,,,,,,,,,,,,,,,,,,
0.21780659484863282,12.098319053649902,1.722077357670578e-07,2.974250325945241,36500,,,,,,,,,,,,,,,,,,,,
,,,3.0,36816,0.48885679244995117,0.8483953132959755,15.2176,644.978,20.174,,,,,,,,,,,,,,,
,,,3.0,36816,,,,,,4869.9474,241.913,7.56,5.4327345017507096e+16,0.3616538068513568,,,,,,,,,,
,,,3.0,36816,,,,,,,,,,,0.48885679244995117,0.8483953132959755,15.1558,647.607,20.256,,,,,
,,,3.0,36816,,,,,,,,,,,,,,,,0.4655799865722656,0.8493694060211554,15.7506,624.229,19.555
